Local time,Open,High,Low,Close,Volume
31.01.2016 14:00:00.000 GMT-0800,1.42500,1.42626,1.42276,1.42507,17294.1799
31.01.2016 18:00:00.000 GMT-0800,1.42508,1.42679,1.42507,1.42636,15546.110100000002
31.01.2016 22:00:00.000 GMT-0800,1.42637,1.43179,1.42445,1.42447,29472.159699999997
01.02.2016 02:00:00.000 GMT-0800,1.42445,1.43056,1.42431,1.42904,37226.7094
01.02.2016 06:00:00.000 GMT-0800,1.42904,1.43874,1.42857,1.43860,43897.2895
01.02.2016 10:00:00.000 GMT-0800,1.43857,1.44447,1.43835,1.44311,22966.6003
01.02.2016 14:00:00.000 GMT-0800,1.44311,1.44330,1.44172,1.44270,13340.849900000001
01.02.2016 18:00:00.000 GMT-0800,1.44270,1.44353,1.43770,1.43968,21055.97
01.02.2016 22:00:00.000 GMT-0800,1.43966,1.43994,1.43259,1.43610,33800.020000000004
02.02.2016 02:00:00.000 GMT-0800,1.43614,1.44456,1.43604,1.43829,38563.7695
02.02.2016 06:00:00.000 GMT-0800,1.43829,1.44226,1.43624,1.44099,41000.4394
02.02.2016 10:00:00.000 GMT-0800,1.44098,1.44269,1.44042,1.44076,17831.6701
02.02.2016 14:00:00.000 GMT-0800,1.44082,1.44163,1.43910,1.44057,18822.3806
02.02.2016 18:00:00.000 GMT-0800,1.44055,1.44139,1.43984,1.44097,15136.0696
02.02.2016 22:00:00.000 GMT-0800,1.44099,1.44622,1.43835,1.44515,32986.8195
03.02.2016 02:00:00.000 GMT-0800,1.44520,1.45451,1.44485,1.45225,43337.0498
03.02.2016 06:00:00.000 GMT-0800,1.45229,1.46028,1.45229,1.45785,53067.5406
03.02.2016 10:00:00.000 GMT-0800,1.45786,1.46488,1.45759,1.46004,30929.230199999998
03.02.2016 14:00:00.000 GMT-0800,1.46009,1.46042,1.45804,1.45821,19725.4001
03.02.2016 18:00:00.000 GMT-0800,1.45820,1.45882,1.45678,1.45703,16468
03.02.2016 22:00:00.000 GMT-0800,1.45702,1.46631,1.45624,1.46420,37833.0999
04.02.2016 02:00:00.000 GMT-0800,1.46420,1.46680,1.45293,1.46145,59879.6017
04.02.2016 06:00:00.000 GMT-0800,1.46146,1.46164,1.45611,1.45862,43967.7399
04.02.2016 10:00:00.000 GMT-0800,1.45862,1.46128,1.45716,1.45878,17832.019800000002
04.02.2016 14:00:00.000 GMT-0800,1.45878,1.45912,1.45689,1.45711,18214.5097
04.02.2016 18:00:00.000 GMT-0800,1.45710,1.45769,1.45507,1.45535,14897.0701
04.02.2016 22:00:00.000 GMT-0800,1.45535,1.45720,1.45077,1.45425,31824.9205
05.02.2016 02:00:00.000 GMT-0800,1.45425,1.45901,1.44747,1.44817,44336.748999999996
05.02.2016 06:00:00.000 GMT-0800,1.44815,1.45272,1.44519,1.44695,49521.3292
05.02.2016 10:00:00.000 GMT-0800,1.44696,1.45075,1.44575,1.44999,16148.0399
07.02.2016 14:00:00.000 GMT-0800,1.44798,1.45154,1.44798,1.45121,12480.4702
07.02.2016 18:00:00.000 GMT-0800,1.45123,1.45212,1.45059,1.45165,11462.189900000001
07.02.2016 22:00:00.000 GMT-0800,1.45165,1.45467,1.44844,1.45067,34750.7203
08.02.2016 02:00:00.000 GMT-0800,1.45068,1.45087,1.43519,1.43965,48573.7099
