BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD,GRTUSD,SUSHIUSD,ANKRUSD,AMPUSD,CRVUSD,AXSUSD,AVAXUSD,CTSIUSD,SHIBUSDT,Date
9127.51,228.19,224.46,41.87,0.0981,0.2451,5.6869,0.0673,0.3704,4.8123,0.0189,67.48,51.25,0.216,0.2374,1.1253,2.793,9.917,1.678,0.9431,0.3913,0.2091,0.7908,0.0162,0.0129,2.0564,0.0356,2.5731,0.0332,20.22,2.5244,0.0722,2.171,0.0047,425.92,0.984,8.4022,1955.1013,1.0018,0.1742,16.3035,2.451,32.7782,35.9695,180.517,1794.61,0.6441,48.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9061.68,226.6,222.54,41.51,0.0968,0.2467,5.6521,0.067,0.3648,4.7587,0.0186,67.13,50.92,0.215,0.2345,1.127,2.82,9.868,1.672,0.9493,0.3897,0.2109,0.7808,0.0163,0.0129,2.1122,0.0356,2.5698,0.0334,20.08,2.524,0.0703,2.286,0.0046,421.79,1.0057,8.3107,1926.2388,1.0017,0.1739,16.7124,2.5236,32.2341,35.252,176.779,1790.63,0.64,49.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9035.03,225.14,221.21,41.41,0.0956,0.2438,5.5814,0.0662,0.3722,4.6978,0.0184,66.53,50.67,0.215,0.2317,1.1119,2.818,9.739,1.664,0.9541,0.3861,0.2055,0.7718,0.0162,0.0128,2.1149,0.0358,2.5461,0.0337,20.05,2.5075,0.0698,2.191,0.0044,430.83,0.99,8.1776,1938.6603,1.0018,0.1718,17.144,2.5454,33.1822,37.0651,180.0,1793.03,0.6431,48.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9029.12,225.01,220.41,41.43,0.0954,0.2444,5.6132,0.0665,0.366,4.681,0.0184,66.62,50.72,0.213,0.2336,1.1112,2.825,9.751,1.669,0.9459,0.3895,0.2077,0.7706,0.0164,0.0128,2.124,0.0366,2.5454,0.0336,19.88,2.56,0.0632,2.226,0.0046,437.25,0.9823,7.843,1939.8417,1.0014,0.168,16.9108,2.6687,32.987,42.1358,184.485,1785.33,0.648,50.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9031.56,225.37,220.64,41.51,0.0963,0.2471,5.6042,0.0665,0.3907,4.6942,0.0184,66.68,50.77,0.214,0.2349,1.1114,2.939,9.842,1.718,0.9325,0.3854,0.205,0.758,0.0164,0.013,2.1672,0.0361,2.4941,0.0344,18.75,2.555,0.0645,2.078,0.0045,435.89,0.965,7.0659,1987.9785,1.0018,0.1691,15.7547,2.6105,32.1462,40.9722,184.095,1792.94,0.654,51.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9075.55,228.06,222.62,41.63,0.0983,0.2472,5.6617,0.0673,0.417,4.7546,0.0184,67.37,51.25,0.216,0.2362,1.1095,2.95,10.103,1.78,0.9315,0.381,0.2043,0.7759,0.0156,0.0125,2.1381,0.0365,2.6451,0.0301,19.09,2.75,0.0677,2.108,0.0042,433.86,0.9812,6.8944,1975.8473,1.001,0.1739,16.0851,2.5197,31.7988,41.0868,185.135,1788.42,0.6474,50.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9093.3,227.83,223.08,41.75,0.0987,0.245,5.6706,0.0666,0.4045,4.7704,0.0185,67.4,51.75,0.218,0.2391,1.1182,2.994,10.078,1.753,0.9326,0.394,0.1977,0.77,0.0154,0.0124,2.131,0.037,2.6234,0.0309,19.91,2.6975,0.0673,2.137,0.0042,431.92,0.9796,6.8961,1982.7938,1.0016,0.1721,16.3394,2.5854,30.1987,41.3189,181.281,1792.36,0.6484,51.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9194.85,232.69,228.12,42.34,0.0995,0.2495,5.7977,0.0684,0.3995,4.8728,0.0188,68.64,53.09,0.228,0.2398,1.129,3.1,10.186,1.774,0.9543,0.3945,0.1997,0.731,0.0157,0.0126,2.1495,0.0362,2.6975,0.0286,21.01,2.7024,0.0678,2.209,0.0044,436.01,0.9858,6.9712,1989.0742,1.0018,0.1704,16.3911,2.6883,31.0901,42.0203,182.695,1790.4,0.6708,53.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9222.94,235.86,230.01,42.69,0.0987,0.2556,5.817,0.0698,0.3973,4.8577,0.0187,68.42,53.36,0.229,0.2386,1.149,3.049,10.227,1.778,0.9544,0.4115,0.2073,0.725,0.0152,0.0126,2.175,0.0372,3.055,0.0304,21.73,2.7135,0.0702,2.151,0.0041,444.85,0.964,6.8672,2207.522,1.002,0.168,16.5662,2.6058,30.7772,46.7965,179.592,1789.13,0.6625,52.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9296.35,238.51,239.12,43.78,0.0987,0.2559,5.9509,0.0696,0.4015,4.8382,0.0189,69.7,55.0,0.226,0.248,1.1485,3.075,10.358,1.796,0.9619,0.4233,0.2083,0.7109,0.0155,0.0127,2.22,0.0364,3.2031,0.0259,20.72,2.6976,0.0696,2.2,0.0043,432.98,0.9493,7.154,2156.0556,1.0019,0.1613,16.6778,2.5754,30.1832,44.0922,183.064,1790.03,0.6816,52.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9298.0,238.57,238.18,43.52,0.0987,0.2553,5.8826,0.0693,0.4127,4.89,0.0187,69.39,54.68,0.226,0.2452,1.1372,3.005,10.24,1.786,0.9752,0.4151,0.2007,0.7271,0.0158,0.0131,2.226,0.0365,2.9893,0.0266,21.34,2.7046,0.0691,2.187,0.0042,429.84,0.8975,7.0945,2137.1835,1.0017,0.1519,17.254,2.5546,30.2769,47.7285,182.006,1789.04,0.6678,51.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9345.74,241.78,242.68,44.15,0.1051,0.2614,6.1092,0.0721,0.4005,5.3668,0.0191,70.35,55.54,0.229,0.2459,1.1581,3.017,10.6,1.821,0.9717,0.417,0.2026,0.7094,0.0159,0.0132,2.2279,0.0347,2.9034,0.0271,21.21,2.7809,0.0674,2.056,0.0045,429.0,0.9149,7.6619,2108.9612,1.0014,0.1677,16.6518,2.5639,30.3107,47.2312,176.182,1790.21,0.6814,53.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9295.04,239.31,240.77,43.75,0.1047,0.2579,6.1012,0.071,0.394,5.5542,0.0191,70.11,54.89,0.225,0.2418,1.147,2.981,10.43,1.781,1.0066,0.4115,0.2,0.6645,0.016,0.0132,2.1915,0.0355,3.3849,0.0244,21.55,2.8349,0.0684,2.119,0.0044,434.18,0.9285,8.1717,2088.7541,1.0009,0.1581,17.3011,2.4404,33.3741,47.9498,175.969,1795.08,0.6878,52.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9264.28,236.46,237.13,43.59,0.1065,0.2545,6.0434,0.0712,0.3966,5.5227,0.019,69.64,54.21,0.225,0.2399,1.1633,3.02,10.388,1.764,1.0035,0.4063,0.1991,0.643,0.016,0.0134,2.2,0.0356,3.3128,0.0246,21.08,2.7136,0.0673,1.956,0.0046,435.73,0.9055,8.1144,2057.267,1.0004,0.1597,18.428,2.5026,34.7674,45.6022,177.259,1793.63,0.6833,50.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9266.43,237.7,238.67,43.75,0.1079,0.2585,6.0299,0.0722,0.397,5.5371,0.0189,70.0,54.37,0.227,0.242,1.1607,3.061,10.373,1.759,1.0178,0.3994,0.1925,0.6586,0.0157,0.0132,2.1861,0.0365,3.2995,0.0261,21.76,2.7242,0.0663,1.891,0.0047,437.86,0.9158,8.4693,2087.863,1.0007,0.1585,18.6281,2.4102,32.8572,47.137,177.433,1805.23,0.6691,50.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9270.72,238.74,237.31,43.54,0.1121,0.2582,6.2044,0.0724,0.4146,5.5871,0.0192,70.38,55.34,0.233,0.2443,1.1549,3.204,10.463,1.773,1.0055,0.3999,0.1935,0.6406,0.0153,0.0127,2.2489,0.0364,3.2455,0.0265,21.25,2.7054,0.0647,1.943,0.0046,438.96,0.9884,8.2053,2031.2756,1.0005,0.1586,18.0161,2.4116,34.4085,45.4369,181.275,1804.48,0.669,51.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9234.01,237.92,236.88,43.39,0.113,0.2558,6.2541,0.0717,0.4062,5.7345,0.0191,69.82,54.72,0.234,0.2447,1.1548,3.163,10.391,1.789,1.0044,0.4086,0.1928,0.6426,0.0152,0.0129,2.2134,0.0358,3.3168,0.0279,21.22,2.7264,0.065,1.98,0.0048,443.44,0.983,8.26,2064.084,1.0007,0.1585,17.6502,2.4542,35.4999,43.9748,180.985,1805.18,0.664,56.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9260.66,238.95,237.36,43.44,0.1179,0.2542,6.2113,0.0733,0.4089,5.7179,0.019,70.24,54.98,0.233,0.244,1.1681,3.246,10.572,1.804,0.9938,0.4054,0.1876,0.6235,0.0151,0.0127,2.204,0.0371,3.62,0.0268,21.49,2.7559,0.0635,1.842,0.0047,436.75,0.9536,8.177,2078.7844,1.0002,0.1543,17.5715,2.4206,35.516,45.099,182.726,1796.69,0.635,56.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9309.35,241.71,243.25,44.75,0.1343,0.2573,6.3826,0.0781,0.4396,5.896,0.0195,71.52,57.27,0.235,0.2531,1.1691,3.419,10.82,1.851,1.0025,0.4085,0.1932,0.6323,0.0152,0.0129,2.2187,0.0367,3.6717,0.026,21.43,2.8617,0.0598,1.715,0.0046,430.48,0.9592,8.7731,2078.1534,1.0013,0.1526,17.3617,2.3574,35.9245,45.6593,187.068,1795.78,0.6373,58.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9285.03,240.88,241.64,44.76,0.1343,0.2614,6.4224,0.0783,0.4643,6.3072,0.0199,71.67,57.64,0.241,0.2516,1.1812,3.407,10.814,1.859,1.0175,0.3995,0.1907,0.6505,0.0165,0.0125,2.2179,0.0369,3.4566,0.0267,21.8,2.9481,0.0599,1.428,0.0047,431.04,0.9809,9.2,2106.9871,1.0001,0.1561,17.4864,2.3745,35.7668,45.2369,194.657,1797.89,0.6449,58.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9312.58,244.2,243.49,45.24,0.1322,0.268,6.5,0.0802,0.4507,6.333,0.0202,72.95,57.82,0.244,0.2607,1.2097,3.476,11.108,1.899,1.0415,0.4051,0.1917,0.6414,0.0172,0.0128,2.2055,0.0367,3.53,0.026,21.44,2.9308,0.0627,1.63,0.0046,427.81,0.9385,9.3693,2085.8318,1.0012,0.1606,17.2353,2.4573,36.3749,43.9665,195.176,1790.32,0.6027,59.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9411.52,246.0,244.18,45.14,0.1264,0.2627,6.4461,0.0786,0.4411,6.1638,0.02,72.63,58.06,0.243,0.2539,1.1931,3.408,11.148,2.062,1.0405,0.4112,0.1944,0.6459,0.0175,0.0132,2.2179,0.0361,3.4679,0.0257,20.43,2.9088,0.0535,1.44,0.0045,426.0,0.9173,10.8276,2096.6465,1.0001,0.1577,17.7361,2.3932,38.1903,43.479,193.611,1787.41,0.6232,54.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9439.77,248.86,244.51,45.4,0.1321,0.265,6.506,0.0799,0.4527,6.2908,0.0204,72.41,58.3,0.246,0.2583,1.2096,3.483,11.129,2.036,1.0605,0.4044,0.1934,0.6475,0.0175,0.0129,2.2234,0.0344,3.5266,0.0269,21.32,2.8984,0.0551,1.597,0.0046,412.58,0.9176,10.6117,2105.2808,1.0012,0.1543,18.2405,2.4131,38.0553,43.3017,193.164,1788.22,0.6005,53.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9437.02,247.0,243.4,45.3,0.1302,0.2634,6.6397,0.0852,0.4476,6.4966,0.0203,72.57,57.82,0.247,0.2563,1.21,3.558,11.049,2.019,1.0795,0.4135,0.1935,0.6034,0.0172,0.0126,2.2309,0.0321,3.6503,0.0269,20.1,3.0068,0.059,1.718,0.0046,421.45,0.8978,10.923,2102.3676,1.0001,0.1544,17.638,2.3538,39.5197,43.3173,188.143,1790.61,0.6169,53.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9390.18,244.98,240.25,44.79,0.1208,0.2614,6.5033,0.0834,0.4258,6.2016,0.0198,71.96,56.82,0.241,0.251,1.1981,3.486,10.965,1.954,1.092,0.4226,0.1923,0.6244,0.0185,0.0128,2.225,0.032,3.7632,0.0284,20.87,2.8501,0.0598,1.627,0.0047,413.82,0.8634,10.75,2132.8054,1.0002,0.1537,17.7609,2.5114,39.9152,42.5718,188.322,1789.78,0.617,55.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9212.34,240.1,236.77,44.28,0.1183,0.256,6.4841,0.0888,0.4159,5.9454,0.0194,71.11,56.0,0.237,0.2534,1.168,3.487,10.679,2.034,1.0141,0.4266,0.193,0.6216,0.0185,0.0133,2.2392,0.0336,3.6032,0.0292,21.18,2.9127,0.0602,1.698,0.0049,408.9,0.8568,10.4642,2149.1717,1.0001,0.151,15.8189,2.481,40.0997,44.1082,188.047,1790.47,0.6188,54.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9225.0,239.85,234.32,43.81,0.1207,0.2556,6.5818,0.0895,0.42,5.9133,0.0194,71.04,56.13,0.238,0.2504,1.1659,3.621,10.579,2.069,1.0212,0.4212,0.1926,0.5951,0.0183,0.0131,2.1939,0.0302,3.7118,0.03,21.66,2.9342,0.0566,1.651,0.0048,410.4,0.8777,10.1679,2120.0,1.0011,0.1421,15.9226,2.424,39.2853,45.8925,178.107,1800.37,0.64,53.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9237.66,242.1,237.69,44.4,0.124,0.2618,6.6335,0.0904,0.4256,6.0947,0.0197,71.81,56.77,0.241,0.2542,1.1723,3.787,10.793,2.126,1.0343,0.4207,0.1902,0.5795,0.0196,0.0135,2.1782,0.0299,3.8784,0.0296,20.85,3.045,0.0593,1.63,0.005,406.21,0.8644,10.0888,2112.8344,1.0011,0.1413,15.9103,2.3835,39.6766,45.6511,182.0,1798.5,0.6519,55.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9211.09,240.26,236.95,44.21,0.1217,0.2547,6.4821,0.0873,0.42,5.9552,0.0197,71.18,55.99,0.24,0.2494,1.1971,3.635,10.578,2.052,1.0176,0.4181,0.1886,0.5886,0.0193,0.0136,2.1743,0.03,3.6762,0.0304,20.7,3.1617,0.0585,1.623,0.006,403.62,0.8501,10.15,2087.0158,1.0016,0.1453,16.0232,2.4484,39.6151,44.9007,175.226,1799.3,0.6603,55.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9144.21,237.75,233.18,43.97,0.1151,0.2482,6.3542,0.0865,0.3992,5.8323,0.0194,70.68,54.45,0.231,0.2429,1.1819,3.642,10.462,1.993,0.9979,0.4182,0.191,0.5999,0.0194,0.0135,2.1775,0.0313,3.6791,0.0315,19.47,3.1412,0.0572,1.654,0.0055,406.75,0.9088,10.4358,2079.5368,1.0007,0.141,16.206,2.5018,39.2685,43.3323,185.364,1801.78,0.6659,55.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9159.77,237.69,236.53,44.05,0.1125,0.2461,6.3326,0.0837,0.4031,5.8227,0.0195,70.51,54.61,0.235,0.2411,1.1724,3.8,10.46,1.986,0.9985,0.4167,0.1916,0.612,0.0197,0.0134,2.1714,0.032,3.691,0.0304,19.25,2.966,0.0558,1.684,0.0058,401.51,0.9353,10.4887,2075.0942,1.0008,0.1344,17.2678,2.4005,40.9725,43.6661,191.737,1802.32,0.6733,57.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9238.0,240.36,237.84,44.41,0.1163,0.2518,6.4158,0.0882,0.4136,5.9415,0.0197,71.26,55.69,0.242,0.2475,1.1794,3.938,10.691,2.021,1.0008,0.4094,0.1895,0.61,0.02,0.0131,2.1642,0.0317,3.6206,0.032,19.57,2.9564,0.0522,1.698,0.0056,400.46,0.928,10.2469,2062.7277,1.0016,0.128,16.9815,2.3925,42.0,44.1617,190.544,1808.0,0.6735,56.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9230.0,239.38,237.7,44.18,0.1187,0.253,6.396,0.0878,0.4156,6.1136,0.0198,71.17,55.96,0.241,0.2502,1.1743,3.978,10.642,2.024,1.0059,0.4074,0.1869,0.6237,0.0197,0.0129,2.1619,0.033,3.5114,0.0325,18.04,3.0586,0.0535,1.812,0.0057,415.67,0.923,9.8023,2089.3396,1.0005,0.1588,17.264,2.3916,42.6518,44.2726,192.873,1823.55,0.6816,56.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9286.47,241.24,238.15,44.35,0.1183,0.2547,6.3908,0.089,0.4104,6.1503,0.02,71.82,55.95,0.25,0.2502,1.1606,4.056,10.502,2.041,1.0069,0.4096,0.1857,0.636,0.0195,0.0128,2.1454,0.0325,3.3229,0.0327,17.4,3.0085,0.0538,1.82,0.0054,390.0,0.8884,10.3023,2099.1291,1.0005,0.1529,17.1143,2.4063,42.9245,42.0605,191.11,1829.58,0.6903,56.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9268.71,240.38,237.78,44.41,0.1211,0.2544,6.4898,0.0965,0.4194,6.1498,0.02,71.79,56.12,0.27,0.2514,1.1712,4.298,10.606,2.048,1.0183,0.4091,0.1866,0.6363,0.019,0.0129,2.0934,0.0327,3.4602,0.0337,17.37,3.058,0.0536,1.62,0.0054,379.96,0.8494,10.25,2116.4371,1.0,0.1546,17.1529,2.4564,42.4291,42.6562,192.926,1840.25,0.6702,54.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9272.28,240.55,237.88,44.4,0.1223,0.2587,6.5322,0.0968,0.4288,6.1432,0.0202,72.21,56.39,0.276,0.2525,1.1797,4.25,10.635,2.06,1.0116,0.405,0.184,0.6427,0.0179,0.012,2.0919,0.0336,3.4711,0.0343,18.36,3.001,0.0524,1.612,0.0051,382.67,0.8431,10.0437,2161.8308,0.9999,0.1714,16.6478,2.42,42.4102,42.3086,191.495,1840.36,0.6371,55.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9203.19,238.65,236.13,44.17,0.119,0.2521,6.4642,0.0959,0.4216,6.01,0.0202,71.51,55.42,0.274,0.248,1.1685,4.234,10.484,2.015,1.0066,0.4062,0.1864,0.639,0.0168,0.0119,2.0969,0.033,3.3842,0.0308,19.14,3.0149,0.0522,1.485,0.0052,382.72,0.8414,10.2026,2312.391,1.0007,0.1695,16.7885,2.392,42.2784,42.9909,196.15,1850.45,0.6568,54.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9227.9,239.55,236.06,44.29,0.1211,0.2565,6.4958,0.0949,0.4257,6.1,0.021,72.28,55.23,0.294,0.2485,1.1907,4.125,10.871,2.037,1.0208,0.3992,0.1864,0.6452,0.018,0.0119,2.0952,0.0323,3.3025,0.0326,19.32,2.9878,0.0511,1.544,0.0053,379.98,0.8396,10.2,2343.4373,1.0004,0.1607,16.972,2.3843,41.2644,43.0549,202.478,1846.23,0.6729,55.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9206.24,237.7,235.01,44.2,0.1226,0.2557,6.4652,0.0926,0.4336,6.0589,0.0204,71.93,55.12,0.276,0.2507,1.1894,4.024,10.838,2.069,1.0078,0.4014,0.1869,0.6628,0.0182,0.0119,2.1119,0.0325,3.3969,0.034,19.31,3.0035,0.0495,1.659,0.0054,386.23,0.8115,9.7823,2303.3289,1.0,0.1622,17.2432,2.2483,40.7649,42.6412,196.784,1865.98,0.7184,56.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9236.98,239.31,236.68,44.68,0.1254,0.2579,6.4809,0.0945,0.436,6.1007,0.0205,72.57,55.92,0.28,0.2507,1.202,3.922,10.811,2.077,1.015,0.3975,0.1866,0.6527,0.018,0.0119,2.1207,0.0321,3.5145,0.0344,19.18,3.0546,0.053,1.602,0.0056,380.41,0.842,10.2499,2258.9652,1.0004,0.1574,17.5069,2.164,41.1236,43.7278,193.689,1854.63,0.6884,56.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9277.97,240.96,237.94,45.1,0.1251,0.2594,6.5103,0.0954,0.432,6.1853,0.0206,72.92,56.17,0.274,0.2512,1.2052,4.106,10.77,2.07,1.0163,0.4022,0.1909,0.6615,0.0178,0.0119,2.113,0.032,3.4261,0.0346,19.5,3.0444,0.0515,1.591,0.0056,360.47,0.8176,10.0029,2295.057,1.0001,0.1611,17.3627,2.28,40.3224,42.8725,194.142,1863.97,0.6729,57.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9259.22,240.44,237.49,44.95,0.1246,0.2576,6.5107,0.0939,0.4284,6.1729,0.0207,72.28,56.06,0.28,0.2505,1.2052,4.05,10.641,2.065,1.0134,0.4012,0.1903,0.671,0.0175,0.0118,2.097,0.0317,3.5783,0.0351,18.42,3.0034,0.0516,1.686,0.0057,364.53,0.8374,9.73,2360.6883,1.0002,0.1562,17.5224,2.3173,40.7078,43.07,189.271,1858.55,0.6892,57.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9249.69,239.8,236.96,44.71,0.1224,0.2601,6.4533,0.093,0.424,6.3974,0.0206,72.25,56.99,0.272,0.2511,1.2032,4.09,10.642,2.04,1.0231,0.4037,0.19,0.6871,0.0188,0.0119,2.0794,0.0315,3.7154,0.0349,18.87,3.039,0.0509,1.681,0.0058,375.42,0.877,9.5913,2530.0193,0.9998,0.159,17.0611,2.3094,40.0405,42.9312,190.179,1857.7,0.6893,53.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9219.38,237.7,234.45,44.22,0.1243,0.2567,6.418,0.0916,0.4217,6.7094,0.0199,71.45,59.07,0.269,0.2505,1.2011,3.964,10.596,2.026,1.0288,0.4043,0.189,0.6958,0.0195,0.0119,2.08,0.0322,3.7877,0.0336,19.64,3.0911,0.0588,1.696,0.0055,378.59,0.8508,9.51,2447.3297,1.0001,0.1578,17.2912,2.3068,39.6815,44.4524,191.242,1852.6,0.6882,54.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9224.1,238.58,234.67,44.28,0.1229,0.2554,6.3783,0.0923,0.4208,6.7982,0.02,71.37,58.37,0.269,0.2459,1.1934,3.93,10.612,2.002,1.0049,0.4012,0.1896,0.696,0.0193,0.0122,2.0322,0.0324,3.7133,0.0328,19.66,3.0695,0.059,1.682,0.0055,382.61,0.8643,9.9506,2437.3579,1.0003,0.1578,17.6971,2.3963,40.7057,47.4711,194.057,1854.0,0.6502,55.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9301.0,242.94,237.26,44.7,0.127,0.2592,6.4647,0.0954,0.428,7.3533,0.0203,72.25,58.65,0.279,0.2493,1.2061,4.017,10.78,2.043,1.0447,0.4004,0.1878,0.6946,0.0187,0.0118,2.0063,0.0329,3.7489,0.0335,19.66,3.0146,0.0572,1.776,0.0054,360.95,0.8741,10.3488,2449.5084,1.0003,0.1562,16.8888,2.41,40.7489,49.4579,192.042,1871.47,0.6667,57.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9272.91,241.7,236.8,44.63,0.1314,0.2633,6.4284,0.0926,0.4088,7.9714,0.02,72.78,62.33,0.271,0.2514,1.2111,4.178,10.695,2.038,1.0288,0.3906,0.1898,0.6867,0.0185,0.0116,2.02,0.0332,3.9602,0.0326,19.58,3.0627,0.0563,1.68,0.0055,345.64,0.8955,10.4739,2488.6352,1.0005,0.1574,17.01,2.3426,41.2087,49.5669,190.473,1874.96,0.6677,57.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9267.1,242.56,235.61,44.83,0.1326,0.2634,6.428,0.0938,0.4144,7.6788,0.0202,73.47,62.66,0.271,0.2566,1.2123,4.17,11.063,2.114,1.0307,0.3924,0.186,0.673,0.0191,0.0118,1.9865,0.0318,3.6818,0.033,20.1,3.0046,0.0571,1.55,0.0057,338.97,0.8978,10.95,2542.9698,1.0011,0.1589,16.7703,2.2688,40.5244,47.5252,192.356,1857.37,0.65,56.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9308.0,244.67,236.94,45.32,0.131,0.2758,6.5308,0.0976,0.42,7.7286,0.0207,74.95,62.92,0.279,0.2608,1.2118,4.288,11.12,2.167,1.0433,0.3874,0.1842,0.6583,0.0193,0.0116,2.0047,0.0324,3.7722,0.0335,19.91,3.0229,0.0547,1.519,0.006,348.25,0.9,10.8055,2446.3862,1.0001,0.1543,16.651,2.2982,39.95,46.5625,191.706,1852.94,0.6443,57.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9290.4,242.8,235.79,44.86,0.1323,0.2678,6.4646,0.0932,0.4097,7.3605,0.0229,73.9,62.26,0.279,0.2557,1.1995,4.08,11.035,2.132,1.0455,0.3847,0.1779,0.6669,0.0192,0.0114,2.023,0.0322,3.4054,0.0334,19.26,3.0655,0.0543,1.571,0.0058,352.68,0.8896,10.2412,2403.9894,0.9999,0.1543,17.1359,2.2431,39.7184,46.6964,190.032,1890.27,0.6406,57.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
