BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD
7520.92,147.91,212.53333333,45.41666667,0.03873333,0.1889,3.87713333,0.0557,0.23806667,2.05463333,0.03343333,52.12,29.73333333,0.27266667,0.20566667,0.57446667,3.81533333,9.043,1.74666667,0.82546667,0.1187,0.07913333,0.85573333,0.00603333,0.00563333,1.69776667,0.038,1.64773333,0.02063333,18.83666667,2.3713,0.00296667,1.58666667,0.0017,192.04333333,0.0892,1.43216667,621.715,1.0148,0.0076,10.62673333,0.47453333,5.159,3.1429,10.05833333,1908.12,0.27036667,10.59333333,52.04666667,283.66333333
7482.66666667,147.47333333,211.52666667,45.17666667,0.03853333,0.18846667,3.8669,0.05546667,0.23576667,2.04146667,0.0335,52.10333333,29.65333333,0.27666667,0.20516667,0.5693,3.762,8.939,1.73833333,0.82143333,0.11903333,0.07806667,0.8525,0.006,0.00573333,1.7142,0.03753333,1.6756,0.0206,18.28333333,2.38013333,0.003,1.58133333,0.0017,185.21,0.0886,1.46546667,624.5229,1.01403333,0.00763333,10.05023333,0.48506667,5.08636667,3.1522,9.90166667,1910.62,0.27273333,11.02733333,52.45,279.85333333
7457.62333333,147.28666667,210.7,45.18333333,0.03833333,0.18796667,3.85726667,0.0552,0.2343,2.02996667,0.033,52.15666667,29.58,0.28033333,0.20506667,0.5675,3.75333333,8.903,1.73233333,0.8183,0.1193,0.07733333,0.8439,0.00603333,0.00583333,1.74083333,0.03703333,1.69733333,0.02053333,17.83,2.3879,0.003,1.58166667,0.0017,184.12,0.0886,1.53966667,628.57423333,1.01323333,0.0078,9.1513,0.49876667,5.02643333,3.1208,9.72566667,1912.22333333,0.27536667,11.067,52.48666667,277.26333333
7463.15,147.55333333,210.85,45.37,0.03833333,0.18883333,3.8643,0.05523333,0.2353,2.04106667,0.03286667,51.95,29.58333333,0.28733333,0.20503333,0.5687,3.79833333,8.91533333,1.73633333,0.81926667,0.12103333,0.07843333,0.84203333,0.00603333,0.00583333,1.7487,0.03703333,1.7119,0.02053333,17.59666667,2.38946667,0.003,1.56433333,0.0017,183.36333333,0.09033333,1.68463333,631.12413333,1.01303333,0.008,8.65436667,0.5098,4.94583333,3.10483333,9.635,1915.99666667,0.2749,11.12933333,53.28666667,280.0
7509.87666667,148.88333333,212.46666667,45.7,0.03866667,0.18953333,3.89403333,0.0555,0.23756667,2.05816667,0.0328,52.12,29.62666667,0.292,0.20553333,0.576,3.86433333,8.991,1.74533333,0.82536667,0.12176667,0.0789,0.84366667,0.00603333,0.00583333,1.74013333,0.03733333,1.7126,0.02056667,17.65333333,2.3862,0.003,1.56366667,0.0017,182.02,0.09123333,1.77003333,633.04513333,1.0125,0.00806667,7.94343333,0.5146,4.88076667,3.09946667,9.60033333,1920.15,0.2736,11.25066667,53.93,286.86666667
7535.96,149.96,213.65,45.83333333,0.0388,0.18986667,3.91626667,0.05573333,0.23843333,2.0607,0.03266667,52.02666667,29.50666667,0.29433333,0.2061,0.5789,3.92633333,9.028,1.75633333,0.83203333,0.12253333,0.0784,0.8506,0.00606667,0.0058,1.72786667,0.03773333,1.71886667,0.02056667,17.79,2.38083333,0.00303333,1.561,0.00166667,181.04,0.09173333,1.81506667,635.13493333,1.012,0.0081,7.98016667,0.52833333,4.8687,3.1056,9.59966667,1920.51,0.26946667,11.37066667,54.09333333,293.19333333
7536.99,150.76666667,214.00333333,45.78333333,0.03883333,0.18936667,3.9236,0.0559,0.23796667,2.0538,0.0325,52.01,29.40666667,0.293,0.20683333,0.58196667,3.93066667,9.04766667,1.75833333,0.8346,0.1213,0.07726667,0.84953333,0.00603333,0.0057,1.6946,0.03773333,1.7177,0.0208,17.76333333,2.37736667,0.00303333,1.552,0.00163333,181.34333333,0.096,1.78493333,636.5939,1.01183333,0.00776667,8.37756667,0.53786667,4.88746667,3.0946,9.601,1920.89,0.26556667,11.16366667,54.2,293.87333333
7525.2,150.58,213.47666667,45.61333333,0.03873333,0.1888,3.9147,0.05576667,0.23716667,2.04986667,0.0323,51.87333333,29.28333333,0.29833333,0.207,0.57896667,3.91233333,9.02866667,1.756,0.83483333,0.1209,0.07653333,0.85386667,0.00606667,0.00566667,1.7052,0.03763333,1.7032,0.0209,17.66666667,2.3605,0.00303333,1.518,0.0016,182.87333333,0.0975,1.77956667,636.98326667,1.01216667,0.0075,8.9542,0.53973333,4.86386667,3.08853333,9.59533333,1917.53,0.26443333,10.934,54.09333333,290.65666667
7510.16666667,150.20666667,212.96,45.52666667,0.0387,0.18833333,3.917,0.0558,0.23686667,2.04626667,0.0323,51.69666667,29.49333333,0.31033333,0.20736667,0.57956667,3.87466667,9.01466667,1.74666667,0.83446667,0.12003333,0.07716667,0.86513333,0.00603333,0.0056,1.69253333,0.0373,1.69823333,0.02106667,17.68,2.34726667,0.00313333,1.488,0.0016,183.12,0.0978,1.7568,638.11113333,1.0132,0.0071,9.23693333,0.53143333,4.86373333,3.10073333,9.58733333,1914.34,0.2651,11.06433333,54.95,287.54666667
7496.21,149.75333333,212.78333333,45.43666667,0.03856667,0.18796667,3.91016667,0.05566667,0.2363,2.04416667,0.03203333,51.49666667,29.97,0.32033333,0.20693333,0.57623333,3.85366667,8.96133333,1.73733333,0.8341,0.1199,0.0783,0.87316667,0.00613333,0.00563333,1.70586667,0.03723333,1.6992,0.0208,17.75333333,2.34573333,0.00326667,1.48833333,0.0016,182.12333333,0.0946,1.71643333,636.48756667,1.01296667,0.00693333,9.33786667,0.52783333,4.93763333,3.13756667,9.577,1911.04333333,0.26593333,11.51933333,54.85,286.37333333
7466.74,148.86666667,211.84333333,45.14,0.03816667,0.18776667,3.88326667,0.05556667,0.23563333,2.0467,0.03226667,51.51,30.55666667,0.31933333,0.20806667,0.5729,3.84666667,8.90566667,1.74266667,0.8339,0.11993333,0.08013333,0.88036667,0.0061,0.0056,1.7213,0.03726667,1.70756667,0.0204,17.84,2.35343333,0.00346667,1.464,0.0016,178.62,0.09466667,1.67933333,641.37273333,1.0139,0.00663333,9.53823333,0.52576667,4.9716,3.13793333,9.50233333,1908.82666667,0.2715,12.031,56.02666667,285.25
7431.13,148.13666667,210.14333333,44.78666667,0.0378,0.1878,3.84296667,0.0552,0.23436667,2.05446667,0.0324,51.68666667,30.98666667,0.31066667,0.20743333,0.56926667,3.82333333,8.86333333,1.75733333,0.82953333,0.12076667,0.08156667,0.88353333,0.00603333,0.00553333,1.7354,0.03776667,1.69486667,0.01986667,17.76,2.36543333,0.0035,1.43666667,0.00163333,180.78333333,0.0947,1.67306667,650.99433333,1.0136,0.00656667,9.41436667,0.52506667,4.9287,3.11966667,9.43233333,1904.23666667,0.2713,12.428,56.0,287.29666667
7386.39,147.54,208.75,44.49666667,0.0374,0.1869,3.8126,0.0548,0.23296667,2.07246667,0.03216667,51.67666667,31.05666667,0.30066667,0.20826667,0.56676667,3.76933333,8.797,1.76066667,0.82316667,0.12183333,0.08253333,0.89083333,0.00596667,0.00546667,1.73713333,0.0381,1.6902,0.01953333,17.81666667,2.3778,0.00356667,1.405,0.00166667,178.99666667,0.09296667,1.6876,659.63963333,1.01413333,0.00663333,8.9332,0.52236667,4.822,3.07256667,9.343,1905.72666667,0.27523333,12.56033333,56.86333333,285.22
7370.41333333,147.33666667,208.07,44.46333333,0.0373,0.1832,3.7984,0.0543,0.22836667,2.10756667,0.02983333,51.45,30.79,0.29133333,0.2082,0.56206667,3.706,8.735,1.74366667,0.81163333,0.12276667,0.0816,0.88076667,0.00593333,0.00543333,1.7229,0.03863333,1.6819,0.01956667,17.92666667,2.40016667,0.00353333,1.383,0.00166667,179.83333333,0.0919,1.7048,669.87033333,1.01343333,0.0067,8.70386667,0.52186667,4.7711,3.05746667,9.322,1912.66666667,0.27323333,12.782,56.66333333,283.62
7362.90666667,147.31333333,208.57333333,44.46666667,0.0372,0.18083333,3.78566667,0.05403333,0.2266,2.16296667,0.02723333,51.21,30.4,0.28666667,0.2095,0.55136667,3.674,8.70633333,1.72966667,0.80166667,0.12263333,0.0798,0.868,0.00596667,0.00553333,1.71553333,0.03893333,1.68063333,0.01986667,17.97666667,2.4187,0.00356667,1.37466667,0.0016,173.10666667,0.09143333,1.7096,672.07056667,1.01346667,0.00686667,8.61743333,0.52423333,4.81443333,3.04376667,9.28266667,1920.15,0.2734,12.84266667,56.83333333,281.18
7360.9,147.20333333,208.54333333,44.44666667,0.0371,0.17843333,3.77603333,0.0539,0.2246,2.20646667,0.02553333,50.96666667,30.02,0.282,0.21016667,0.541,3.667,8.70333333,1.72266667,0.7947,0.1222,0.07843333,0.8567,0.006,0.00563333,1.725,0.03933333,1.67786667,0.02013333,18.06,2.42546667,0.00353333,1.36666667,0.00156667,171.28333333,0.09183333,1.7147,677.96853333,1.01493333,0.0069,9.00103333,0.5309,4.80973333,3.0045,9.26333333,1921.66,0.27193333,12.94733333,56.54,283.35666667
7312.29666667,146.55,207.47333333,44.23666667,0.03676667,0.17706667,3.76533333,0.05363333,0.22476667,2.20456667,0.0246,50.52,29.80666667,0.27966667,0.21173333,0.5317,3.63133333,8.65866667,1.72066667,0.7922,0.12193333,0.07846667,0.85463333,0.0061,0.0057,1.7411,0.0412,1.67933333,0.02036667,18.20666667,2.4464,0.0035,1.407,0.0016,167.75333333,0.09223333,1.71476667,674.73086667,1.01633333,0.00696667,9.0472,0.53146667,4.72006667,2.95913333,9.206,1922.37666667,0.26986667,12.88066667,56.65,294.98
7270.75666667,145.77666667,206.52333333,44.03333333,0.0365,0.17496667,3.76243333,0.05326667,0.22246667,2.19246667,0.0243,50.03666667,29.79666667,0.274,0.20846667,0.5278,3.57766667,8.56966667,1.71266667,0.79433333,0.12116667,0.07853333,0.85876667,0.0062,0.00573333,1.7525,0.04226667,1.6754,0.0204,18.46333333,2.4576,0.00343333,1.447,0.00166667,167.47333333,0.09226667,1.7151,671.1526,1.01713333,0.00683333,9.20126667,0.5273,4.61856667,2.9536,9.11766667,1924.98333333,0.27026667,12.742,57.62666667,307.93666667
7233.34666667,145.25,206.11333333,43.92333333,0.0363,0.17383333,3.76476667,0.05303333,0.22256667,2.20483333,0.0238,49.86333333,29.85666667,0.27266667,0.20446667,0.52466667,3.54433333,8.52033333,1.717,0.79593333,0.12016667,0.07826667,0.85893333,0.00626667,0.00573333,1.74503333,0.04353333,1.67096667,0.02053333,18.46333333,2.46816667,0.0034,1.46066667,0.0017,167.00666667,0.09246667,1.70316667,668.91693333,1.0162,0.00656667,8.88016667,0.5152,4.5023,2.977,8.79133333,1929.05666667,0.2672,12.727,59.2,322.27333333
7225.03333333,145.23333333,206.21333333,43.97,0.03633333,0.1749,3.77553333,0.05303333,0.2232,2.23426667,0.02426667,49.91666667,30.04,0.27466667,0.19863333,0.52726667,3.564,8.52966667,1.72666667,0.8018,0.11863333,0.0773,0.85633333,0.00626667,0.0058,1.7238,0.04286667,1.66413333,0.02046667,18.37666667,2.45686667,0.00336667,1.47333333,0.00166667,168.35,0.09213333,1.68516667,668.51996667,1.0154,0.00646667,8.71863333,0.5006,4.4689,2.99566667,8.54266667,1929.68,0.26163333,12.534,60.69,326.09333333
7218.2,145.38333333,206.46,44.10333333,0.03643333,0.1747,3.78366667,0.0531,0.22446667,2.2468,0.0244,50.04666667,30.34,0.27933333,0.19763333,0.53103333,3.59333333,8.53233333,1.73533333,0.80563333,0.11813333,0.07643333,0.84026667,0.00623333,0.0058,1.70506667,0.04293333,1.65653333,0.02056667,18.07333333,2.45833333,0.00336667,1.46533333,0.00166667,169.18666667,0.09283333,1.6712,667.81656667,1.01366667,0.00643333,8.4442,0.48716667,4.3597,2.95806667,8.35966667,1921.74,0.25373333,12.38766667,62.33333333,327.04333333
7218.87,145.36666667,206.42666667,44.11333333,0.03653333,0.1755,3.78606667,0.05316667,0.2234,2.22636667,0.02496667,50.08,30.7,0.283,0.19796667,0.5431,3.60766667,8.51566667,1.762,0.80863333,0.1187,0.0769,0.82886667,0.0062,0.0058,1.65973333,0.0436,1.65213333,0.0205,17.83333333,2.459,0.00333333,1.47666667,0.00166667,171.30333333,0.09263333,1.6605,672.58446667,1.0136,0.00653333,8.48866667,0.4831,4.28503333,2.94523333,8.41533333,1907.57,0.24856667,12.20866667,62.41333333,318.21
7201.04333333,144.57,206.30333333,43.94666667,0.03656667,0.17516667,3.78213333,0.0532,0.2216,2.19896667,0.0251,49.92333333,30.82666667,0.285,0.19903333,0.57623333,3.61166667,8.495,1.751,0.80876667,0.11936667,0.07786667,0.81406667,0.00623333,0.00573333,1.6167,0.04346667,1.64983333,0.02053333,17.61,2.45913333,0.0033,1.467,0.00166667,170.25,0.09243333,1.67036667,690.5823,1.01393333,0.00653333,8.27383333,0.47876667,4.22793333,2.9385,8.42466667,1895.68333333,0.24393333,12.05866667,62.85666667,307.96333333
7194.76666667,143.71333333,206.22666667,43.71333333,0.03643333,0.17556667,3.77983333,0.05316667,0.22086667,2.18043333,0.02526667,49.75333333,31.18,0.28466667,0.20013333,0.59776667,3.62433333,8.485,1.74833333,0.80563333,0.11943333,0.0788,0.80203333,0.0062,0.00573333,1.5787,0.04323333,1.65396667,0.0206,17.52,2.45436667,0.00323333,1.46833333,0.00163333,170.89,0.09103333,1.67783333,714.90873333,1.0156,0.0066,8.27856667,0.47956667,4.2452,2.9622,8.36766667,1894.37,0.2423,11.582,61.6,299.01666667
7185.67666667,142.94333333,205.99333333,43.54666667,0.03643333,0.17546667,3.77363333,0.05296667,0.2206,2.17086667,0.025,49.62333333,31.28333333,0.28466667,0.20126667,0.6022,3.69366667,8.48633333,1.724,0.80286667,0.1187,0.07823333,0.78746667,0.00616667,0.00573333,1.57846667,0.042,1.651,0.0208,17.29666667,2.45346667,0.0032,1.46666667,0.00163333,167.85666667,0.0904,1.6912,725.97356667,1.01633333,0.00646667,8.2976,0.47016667,4.24433333,2.93236667,8.099,1899.65333333,0.24153333,11.159,59.99666667,299.96333333
7182.7,142.69666667,205.96666667,43.47,0.0364,0.1752,3.7676,0.05283333,0.22013333,2.15333333,0.02473333,49.46666667,31.55,0.281,0.20016667,0.59766667,3.78966667,8.46166667,1.725,0.7995,0.11813333,0.0781,0.76606667,0.00616667,0.00576667,1.57533333,0.0414,1.6452,0.0209,16.88,2.45256667,0.0032,1.46233333,0.00163333,167.91666667,0.08876667,1.6847,729.5038,1.0154,0.00643333,8.64663333,0.47226667,4.23143333,2.9048,7.92633333,1901.02,0.2454,10.839,58.76666667,301.63333333
7163.85666667,142.37,205.27666667,43.39333333,0.03643333,0.17466667,3.75576667,0.05266667,0.21843333,2.11996667,0.02436667,49.27666667,31.11,0.27933333,0.199,0.60406667,3.852,8.437,1.72566667,0.79866667,0.11826667,0.07833333,0.7519,0.00623333,0.0059,1.5663,0.04076667,1.64486667,0.0207,16.68666667,2.4526,0.0032,1.44266667,0.00163333,167.45666667,0.08743333,1.6727,721.2525,1.01706667,0.00626667,8.8195,0.47313333,4.26326667,2.86736667,7.63033333,1903.07666667,0.24833333,10.95166667,58.70666667,298.64
7158.35333333,142.54333333,205.35,43.40666667,0.0364,0.1737,3.7659,0.05266667,0.21743333,2.0931,0.024,49.25666667,30.90666667,0.27666667,0.1956,0.61646667,3.94133333,8.42366667,1.72366667,0.79706667,0.1181,0.07856667,0.73086667,0.00626667,0.00593333,1.5587,0.04353333,1.6463,0.02053333,16.70333333,2.43746667,0.0032,1.43066667,0.00163333,168.84,0.08593333,1.65713333,721.2068,1.0151,0.0063,8.8587,0.47693333,4.2648,2.87603333,7.38833333,1903.3,0.25156667,11.14766667,58.95,296.07
7169.13333333,143.08,205.60333333,43.39,0.0364,0.17353333,3.7778,0.0526,0.2179,2.0861,0.0239,49.43333333,30.63666667,0.276,0.19426667,0.61983333,3.98566667,8.418,1.72766667,0.79513333,0.11753333,0.07776667,0.72333333,0.00616667,0.006,1.5625,0.0452,1.6472,0.02053333,16.67666667,2.42733333,0.00323333,1.42466667,0.00166667,171.45666667,0.08576667,1.6488,708.66146667,1.0163,0.0062,8.95676667,0.47973333,4.2117,2.88886667,7.03166667,1901.16,0.24893333,11.526,57.99,297.04666667
7191.88,144.15,206.26333333,43.54666667,0.03646667,0.17366667,3.80336667,0.0526,0.21856667,2.09726667,0.02363333,49.82666667,30.76666667,0.27533333,0.19326667,0.62353333,4.04066667,8.45,1.732,0.79546667,0.11706667,0.077,0.71076667,0.0061,0.00596667,1.56213333,0.04736667,1.6411,0.02066667,16.41666667,2.4374,0.00323333,1.44233333,0.0017,174.61333333,0.0856,1.64523333,700.77786667,1.01463333,0.00623333,8.96343333,0.482,4.09123333,2.93353333,6.843,1899.08333333,0.24826667,11.603,57.10333333,300.84666667
7193.35333333,144.47333333,206.19,43.53333333,0.03646667,0.17366667,3.80953333,0.0523,0.21803333,2.10033333,0.0235,49.85666667,31.1,0.27433333,0.19373333,0.62616667,4.04,8.48166667,1.769,0.79636667,0.11826667,0.07633333,0.69853333,0.00603333,0.00603333,1.55183333,0.04663333,1.6333,0.0207,16.26666667,2.46656667,0.00326667,1.45933333,0.00166667,177.46,0.08583333,1.65003333,680.4444,1.01626667,0.0063,9.07226667,0.48356667,4.03473333,2.96283333,6.81466667,1894.73,0.2456,11.42633333,56.84333333,302.64333333
7203.50666667,144.74,206.60333333,43.71,0.03653333,0.17513333,3.82633333,0.05216667,0.2174,2.10473333,0.02336667,50.03333333,31.29333333,0.27466667,0.194,0.62093333,4.07433333,8.55233333,1.803,0.79626667,0.1193,0.07596667,0.68073333,0.00613333,0.00606667,1.54376667,0.04753333,1.61536667,0.02063333,16.21333333,2.52546667,0.00326667,1.47033333,0.00166667,181.21666667,0.08573333,1.66676667,665.61886667,1.0137,0.00646667,9.05306667,0.47113333,4.05703333,2.9632,6.83066667,1898.23333333,0.2495,11.148,56.74666667,301.38333333
7212.53666667,144.49333333,207.00333333,43.72666667,0.03653333,0.17743333,3.84013333,0.0522,0.21783333,2.10226667,0.02376667,50.07,31.34666667,0.273,0.19313333,0.6138,4.115,8.606,1.847,0.79243333,0.12003333,0.0752,0.6748,0.0062,0.0061,1.5356,0.04736667,1.57326667,0.02056667,16.23333333,2.55106667,0.00326667,1.46533333,0.00163333,180.97666667,0.08623333,1.67866667,655.0053,1.0106,0.0066,9.02553333,0.45916667,4.10536667,2.89586667,7.01633333,1898.97,0.25243333,10.96966667,56.43666667,300.66
7222.55333333,144.36333333,207.74666667,43.77333333,0.03676667,0.17953333,3.85633333,0.05233333,0.21833333,2.09703333,0.0227,50.29666667,31.18333333,0.271,0.19233333,0.65876667,4.15733333,8.63733333,1.86433333,0.78913333,0.11936667,0.07513333,0.67866667,0.0063,0.00616667,1.51633333,0.04673333,1.5355,0.02043333,16.14333333,2.58823333,0.00323333,1.457,0.00163333,181.77,0.08623333,1.68326667,656.47856667,1.00733333,0.0066,8.97766667,0.45083333,4.1799,2.85953333,7.27866667,1901.98333333,0.25413333,10.93,55.96,297.98333333
7235.56333333,144.41,209.24666667,43.92333333,0.03696667,0.1822,3.86736667,0.05253333,0.21966667,2.0947,0.02293333,50.36,31.54666667,0.27133333,0.19213333,0.67066667,4.12666667,8.767,1.89766667,0.78643333,0.11946667,0.0753,0.69893333,0.00626667,0.0062,1.50983333,0.04523333,1.52613333,0.0203,16.29,2.57903333,0.00323333,1.45133333,0.0016,179.22,0.08873333,1.69393333,660.35666667,1.00796667,0.00666667,8.72966667,0.4459,4.27163333,2.83686667,7.49166667,1908.15333333,0.25186667,10.85266667,55.90666667,296.47333333
7242.31333333,144.47333333,210.79333333,44.08666667,0.03713333,0.18496667,3.8683,0.0527,0.21953333,2.08946667,0.02276667,50.38666667,32.08,0.272,0.19206667,0.67593333,4.06466667,8.86733333,1.90833333,0.78696667,0.12073333,0.076,0.71086667,0.0063,0.00626667,1.53196667,0.04466667,1.54423333,0.0201,16.33666667,2.57636667,0.00323333,1.45933333,0.00163333,178.39,0.09023333,1.69896667,652.696,1.0094,0.0067,8.6914,0.4443,4.38623333,2.7969,7.54,1911.75,0.2513,10.77766667,55.40666667,298.36666667
7253.09,144.59,211.77666667,44.25666667,0.0371,0.18746667,3.86623333,0.05283333,0.22006667,2.08126667,0.02403333,50.48666667,32.77,0.27266667,0.19266667,0.63246667,3.982,8.93466667,1.89633333,0.7874,0.12073333,0.0758,0.7142,0.00626667,0.0062,1.57373333,0.04436667,1.56333333,0.0201,16.25333333,2.55816667,0.00323333,1.46766667,0.00163333,176.53333333,0.09096667,1.70956667,640.94493333,1.01,0.00683333,8.67896667,0.4388,4.38343333,2.6733,7.45833333,1918.97666667,0.2574,10.73133333,56.02666667,299.99333333
7252.15666667,144.60333333,212.02666667,44.31333333,0.03713333,0.18786667,3.85926667,0.05276667,0.22003333,2.07126667,0.02403333,50.73333333,33.00666667,0.27233333,0.19286667,0.62736667,4.01033333,8.952,1.872,0.78863333,0.12,0.07563333,0.71313333,0.0063,0.0062,1.5959,0.04453333,1.55346667,0.02026667,16.04333333,2.55423333,0.00323333,1.46366667,0.00163333,174.47333333,0.0908,1.70026667,620.49976667,1.00886667,0.00693333,8.7533,0.438,4.3151,2.5918,7.45766667,1922.53,0.26396667,10.58866667,56.39,304.42
7253.7,144.45333333,211.73333333,44.31,0.03716667,0.18833333,3.85316667,0.0526,0.22106667,2.06923333,0.02413333,50.94333333,33.01,0.27233333,0.19323333,0.6323,4.06766667,8.98866667,1.85966667,0.7876,0.1181,0.07533333,0.70186667,0.00626667,0.00613333,1.6139,0.04456667,1.54773333,0.02036667,16.20666667,2.5551,0.00323333,1.46533333,0.00163333,171.98333333,0.09083333,1.70026667,608.57443333,1.0075,0.00693333,8.7673,0.43443333,4.22503333,2.58286667,7.43333333,1928.79666667,0.27016667,10.51266667,57.04333333,304.84333333
7231.75333333,143.95333333,210.91333333,44.14,0.03696667,0.1871,3.8373,0.0524,0.21956667,2.06303333,0.02393333,50.78333333,32.69666667,0.268,0.19343333,0.63803333,4.109,9.00266667,1.84033333,0.77796667,0.11646667,0.0753,0.68983333,0.0063,0.00616667,1.61273333,0.04473333,1.54213333,0.0203,16.76333333,2.55213333,0.00326667,1.46233333,0.0016,169.02333333,0.0926,1.70003333,586.78573333,1.00843333,0.0069,8.77786667,0.43486667,4.19756667,2.6289,7.47066667,1935.99333333,0.27246667,10.809,56.9,307.95
7166.83,143.00333333,209.0,43.87666667,0.0366,0.18476667,3.80803333,0.0518,0.21766667,2.04123333,0.02353333,50.23,32.33333333,0.261,0.19293333,0.6346,4.079,8.876,1.822,0.76346667,0.11626667,0.07506667,0.68443333,0.00646667,0.00613333,1.61416667,0.04483333,1.564,0.02036667,17.23333333,2.57723333,0.00326667,1.485,0.0016,167.9,0.09376667,1.69336667,577.21673333,1.0098,0.0067,8.8068,0.4337,4.1314,2.63456667,7.53033333,1939.42666667,0.27473333,11.473,57.67666667,312.14
7105.93,142.41666667,207.27,43.58,0.0363,0.1809,3.7922,0.0513,0.21393333,2.02473333,0.023,49.74,32.21,0.25633333,0.19166667,0.6427,4.11466667,8.789,1.79,0.74936667,0.11636667,0.0747,0.6837,0.00676667,0.00616667,1.59793333,0.0451,1.57383333,0.02056667,17.43666667,2.59743333,0.00333333,1.49133333,0.00156667,166.99666667,0.09633333,1.68796667,563.0741,1.0125,0.0066,8.80883333,0.43086667,3.95856667,2.63766667,7.66333333,1945.52333333,0.27853333,12.33066667,58.21,315.41333333
7064.65,141.97666667,206.36666667,43.41333333,0.0362,0.1794,3.79046667,0.05086667,0.21236667,2.00683333,0.0226,49.49,32.12,0.255,0.19006667,0.6558,4.16533333,8.76733333,1.78,0.7395,0.1178,0.07453333,0.6923,0.007,0.00616667,1.5889,0.04506667,1.5898,0.02083333,17.35,2.63913333,0.00333333,1.50666667,0.0016,168.83666667,0.10126667,1.682,574.93656667,1.01253333,0.0065,8.94243333,0.42723333,3.85223333,2.64526667,7.82033333,1945.33,0.2795,12.96833333,59.18666667,312.98333333
7063.79,141.66666667,205.92666667,43.30666667,0.03613333,0.17756667,3.80173333,0.05086667,0.20873333,2.0039,0.0224,49.52,32.10666667,0.25633333,0.18926667,0.67783333,4.288,8.76866667,1.75466667,0.7345,0.11846667,0.07466667,0.69063333,0.00706667,0.0062,1.5851,0.0452,1.60306667,0.02093333,17.29666667,2.6472,0.00333333,1.50333333,0.00163333,173.38,0.10573333,1.6784,574.15143333,1.0157,0.00656667,8.98416667,0.42393333,3.80446667,2.65133333,7.922,1947.14333333,0.27856667,13.27433333,59.13666667,309.01333333
7087.15333333,141.99666667,206.75333333,43.45666667,0.0362,0.17796667,3.8123,0.05086667,0.20733333,2.01226667,0.02246667,49.71666667,32.07,0.25666667,0.19006667,0.69306667,4.337,8.791,1.74233333,0.7343,0.11906667,0.07493333,0.69726667,0.007,0.00613333,1.58956667,0.0451,1.61863333,0.0211,16.67333333,2.6728,0.0033,1.49333333,0.00163333,179.35333333,0.10906667,1.67163333,581.59926667,1.018,0.00666667,9.1123,0.42206667,3.86843333,2.65903333,7.92533333,1945.99,0.27516667,13.06266667,59.13666667,307.74
