BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD,GRTUSD,SUSHIUSD,ANKRUSD,AMPUSD,CRVUSD,AXSUSD,AVAXUSD,CTSIUSD,SHIBUSDT,Date
18043.57,488.69,256.15,75.66,0.1113,0.2059,5.9319,0.086,0.3824,13.9271,0.013,82.29,65.04,0.27,0.2663,4.9395,5.256,16.239,2.232,0.7492,0.4426,0.1478,0.5864,0.0861,0.0312,3.67,0.305,8.9911,1.7738,24.12,4.7,0.2441,1.609,0.0058,403.76,0.6891,13.9235,3130.0,1.0012,0.1127,8.7868,1.3172,30.1462,173.5045,251.094,1799.64,0.3657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18080.6,478.18,248.6,73.5,0.107,0.1985,5.6906,0.0845,0.3685,13.5745,0.013,80.5,63.5,0.266,0.258,4.7544,5.098,15.784,2.152,0.7379,0.4591,0.1508,0.5953,0.092,0.0336,3.8052,0.3072,9.1949,1.5701,23.61,4.8063,0.2476,1.633,0.0058,400.18,0.7094,13.9847,3161.508,1.0012,0.1147,8.5178,1.323,29.369,187.8449,276.448,1798.66,0.3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18258.93,480.47,248.57,72.5,0.1067,0.1987,6.1974,0.0839,0.3658,13.5379,0.0129,80.27,63.78,0.264,0.256,4.9696,5.1,15.826,2.137,0.7358,0.4383,0.1476,0.5957,0.0958,0.0349,3.7788,0.2811,8.7055,1.7876,23.2,4.788,0.2434,1.627,0.0057,399.06,0.6941,14.183,3351.8585,1.0012,0.1142,9.0048,1.3494,29.2958,182.9918,280.868,1792.5,0.3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17897.12,474.23,243.89,71.13,0.1053,0.1976,6.05,0.0832,0.359,13.25,0.0129,78.29,62.53,0.264,0.2552,5.3389,5.048,15.66,2.122,0.7306,0.44,0.148,0.6129,0.0931,0.0356,3.8659,0.2947,8.7665,1.6627,22.8,4.8885,0.2647,1.615,0.0057,398.45,0.6957,13.7458,3365.4617,1.0013,0.1092,8.4673,1.2978,29.5153,178.0101,263.398,1806.24,0.3728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17675.54,473.25,244.34,72.89,0.1045,0.1966,6.1295,0.0827,0.3598,13.0546,0.0129,78.81,62.07,0.264,0.2531,5.1249,5.03,15.568,2.122,0.7336,0.4228,0.1515,0.6082,0.0941,0.0361,3.9917,0.279,8.6763,1.935,23.37,4.8508,0.2559,1.611,0.0055,396.32,0.6882,13.5259,3349.149,1.0011,0.1061,8.2091,1.2898,28.8421,173.8065,255.941,1805.49,0.3696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17790.3,478.57,246.49,73.63,0.1068,0.2013,6.2094,0.0834,0.3645,13.5626,0.0128,80.1,63.05,0.268,0.2564,5.2064,5.133,15.601,2.156,0.7339,0.4159,0.1464,0.6227,0.1048,0.0354,3.8748,0.2841,7.9114,2.2901,23.9,4.727,0.2604,1.622,0.0057,406.12,0.6908,13.8525,3354.3938,1.0009,0.1037,7.7824,1.3411,28.6359,173.3839,260.866,1806.41,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17937.54,478.51,247.85,74.26,0.1072,0.1992,6.2897,0.0839,0.3658,13.4275,0.0127,79.8,62.03,0.264,0.2555,5.1468,5.109,15.644,2.144,0.7282,0.4155,0.149,0.6192,0.1045,0.0369,3.7782,0.294,7.694,2.2314,24.34,4.7106,0.2533,1.65,0.0053,416.49,0.677,13.741,3327.8328,1.0,0.1079,7.7575,1.3792,28.2937,173.2865,267.312,1807.85,0.3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17672.89,472.06,245.0,72.64,0.1058,0.1984,5.8664,0.0819,0.36,13.215,0.0125,78.39,61.11,0.261,0.2525,5.249,5.059,15.522,2.12,0.72,0.4265,0.1486,0.61,0.1067,0.0377,3.8712,0.2983,6.8468,2.3239,25.54,4.7804,0.2608,1.69,0.0053,404.78,0.6768,14.1233,3411.57,1.001,0.1052,7.7195,1.3857,26.5359,152.5534,266.066,1805.28,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17777.18,474.08,248.85,78.78,0.106,0.2015,6.0052,0.0841,0.3681,13.4939,0.0126,80.4,61.98,0.261,0.255,5.4099,5.11,15.915,2.12,0.7376,0.4302,0.1499,0.6137,0.1085,0.0361,3.8785,0.3061,6.1465,2.1878,26.21,4.7387,0.2571,1.716,0.0056,403.41,0.6826,13.6885,3389.4227,1.001,0.1087,7.65,1.4158,23.896,160.8214,278.551,1805.28,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18062.74,475.96,246.92,80.84,0.1076,0.2026,5.9157,0.0847,0.3664,13.8575,0.0129,84.5,63.02,0.271,0.2565,5.8721,5.2,16.214,2.186,0.7436,0.4322,0.1518,0.6318,0.0955,0.0331,3.8633,0.3085,6.0313,2.242,25.22,4.9603,0.257,1.718,0.0056,402.14,0.6863,14.05,3385.0062,1.0005,0.1028,8.0138,1.376,23.8539,166.3173,295.511,1798.5,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17971.97,474.5,248.07,82.66,0.106,0.1989,5.9663,0.0853,0.3689,13.6776,0.0127,82.95,63.7,0.269,0.2547,5.7554,5.152,16.138,2.302,0.74,0.4354,0.1535,0.6348,0.1014,0.0344,3.9385,0.3159,5.4607,2.2112,25.21,5.0999,0.2548,1.764,0.0055,407.04,0.6882,14.617,3354.1874,1.0013,0.1009,7.6233,1.3386,24.3094,194.932,290.048,1801.97,0.3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17826.79,471.58,246.43,81.57,0.1057,0.1966,5.9181,0.0841,0.3693,13.6388,0.0127,82.54,62.49,0.266,0.2538,5.8669,5.117,16.124,2.274,0.7347,0.4396,0.1612,0.6306,0.1043,0.0359,3.9359,0.3051,5.7035,2.0385,25.13,5.0103,0.257,1.674,0.0056,409.31,0.695,14.3324,3393.2356,1.0006,0.0954,7.6717,1.4095,24.1148,191.0,280.461,1801.19,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17964.43,485.47,254.9,81.34,0.1077,0.197,6.0795,0.0848,0.373,13.8062,0.0126,83.35,63.14,0.272,0.2572,5.8573,5.237,16.341,2.29,0.74,0.4366,0.1593,0.6158,0.1116,0.0364,3.9678,0.3081,6.2856,2.2272,25.91,5.0401,0.2682,1.603,0.0056,399.51,0.6856,14.6076,3417.2733,1.0004,0.0962,7.4725,1.3884,21.8602,211.049,274.796,1797.08,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18213.21,491.0,252.83,80.7,0.1074,0.1981,6.0,0.0846,0.3768,13.8105,0.0127,83.3,62.63,0.271,0.2537,6.627,5.265,16.291,2.308,0.7381,0.4364,0.1569,0.615,0.111,0.0379,4.1128,0.3083,6.5445,2.2376,25.92,4.9647,0.2661,1.531,0.0056,406.21,0.6873,14.586,3474.8053,1.0007,0.097,7.6275,1.4488,23.0161,207.5718,273.087,1792.43,0.3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18284.65,505.98,255.05,82.75,0.1104,0.2006,6.083,0.086,0.3769,14.1552,0.0128,84.16,63.8,0.282,0.2632,6.7198,5.389,16.685,2.43,0.7506,0.4364,0.1579,0.5975,0.1074,0.0388,4.2,0.3111,6.7062,2.0965,26.6,5.2425,0.268,1.539,0.0054,400.42,0.7024,15.0491,3452.1684,1.0013,0.0966,7.5365,1.4182,23.2071,206.7489,268.144,1778.48,0.3879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18687.64,505.29,255.2,82.19,0.1102,0.2001,6.0899,0.0864,0.3755,14.2884,0.0128,83.48,63.71,0.281,0.2605,6.8442,5.344,16.443,2.352,0.7377,0.4458,0.1601,0.5984,0.1145,0.0422,4.1592,0.3051,6.4252,2.0692,26.19,5.2046,0.2635,1.557,0.0054,420.2,0.7172,14.7328,3471.5432,1.001,0.1014,7.9213,1.3292,23.6875,201.2235,270.045,1763.33,0.3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18639.32,510.4,256.79,83.57,0.112,0.2023,6.0428,0.0865,0.3758,14.3199,0.0128,84.01,63.6,0.283,0.264,6.9957,5.328,16.597,2.374,0.7462,0.4434,0.1579,0.6171,0.1154,0.0414,4.104,0.299,6.6617,2.0417,26.28,5.314,0.2554,1.542,0.0053,409.32,0.718,14.4663,3504.5288,1.0012,0.0972,8.0901,1.3201,23.1629,185.0344,259.322,1762.1,0.3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18671.69,510.62,259.83,82.82,0.1181,0.2031,6.0745,0.0888,0.3768,14.1131,0.0126,83.47,63.22,0.285,0.2672,6.7652,5.311,16.478,2.382,0.76,0.4415,0.1572,0.6119,0.1152,0.0425,4.2011,0.2941,6.9151,2.004,25.19,5.2626,0.2555,1.527,0.0053,407.15,0.7277,14.4792,3367.0767,1.0004,0.0978,8.1387,1.3115,23.2123,187.9738,258.775,1762.81,0.3748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18670.89,508.12,257.5,82.14,0.119,0.2043,5.9762,0.0911,0.3996,14.0,0.0127,84.49,63.06,0.3,0.2709,6.6652,5.34,16.828,2.448,0.7691,0.4198,0.1501,0.6205,0.1117,0.0448,4.4679,0.3001,6.6101,1.8974,23.21,5.363,0.2514,1.481,0.0055,394.49,0.7242,14.3472,3389.9514,1.0003,0.0945,8.0995,1.3201,23.8432,194.2789,248.941,1765.05,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18685.64,510.89,269.13,83.08,0.1234,0.2154,6.1013,0.0963,0.4044,14.2921,0.0129,85.71,64.79,0.307,0.2845,6.6994,5.55,17.785,2.529,0.7771,0.4252,0.1525,0.6384,0.1093,0.0467,4.3937,0.3125,6.5376,1.6922,23.53,5.234,0.2402,1.486,0.0055,393.79,0.7179,14.4574,3326.4047,1.0004,0.0955,8.1839,1.3243,23.8362,182.6988,262.971,1771.18,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18553.59,510.01,267.7,81.96,0.1229,0.211,6.0034,0.0949,0.3966,14.1009,0.013,86.43,65.0,0.295,0.288,6.6128,5.451,17.282,2.569,0.7883,0.4075,0.1467,0.6623,0.1148,0.047,4.4015,0.3181,5.6009,1.944,23.8,5.1466,0.2532,1.474,0.0053,393.07,0.7057,14.2055,3292.4236,1.0004,0.0932,8.1609,1.2785,24.1289,184.4228,255.274,1767.85,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18821.99,538.12,291.92,86.71,0.1308,0.226,6.5,0.1052,0.4207,15.13,0.0139,91.9,69.38,0.319,0.3182,6.4021,5.796,18.273,2.683,0.8456,0.4106,0.1464,0.6506,0.1109,0.0479,4.4626,0.313,5.359,1.897,23.94,5.1524,0.2541,1.541,0.0054,393.59,0.7163,14.1423,3203.5359,1.0005,0.0987,8.473,1.3263,23.5341,179.3623,257.011,1757.65,0.3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18684.36,541.42,296.9,85.36,0.1289,0.2225,6.4081,0.1039,0.4023,15.1459,0.0137,90.18,69.6,0.314,0.3203,6.3445,5.668,17.875,2.661,0.8569,0.4146,0.1594,0.6696,0.1173,0.057,4.4511,0.3064,5.6643,1.8197,24.04,5.1872,0.2432,1.516,0.0055,393.17,0.7263,16.8304,3263.8832,1.0006,0.1016,8.35,1.3234,23.2953,181.7432,267.116,1762.1,0.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18709.97,552.64,305.65,87.29,0.1335,0.2351,6.5917,0.1093,0.4174,15.4737,0.0141,94.65,72.73,0.318,0.3265,6.2028,5.935,18.363,2.705,0.8616,0.4,0.1457,0.6759,0.1187,0.0545,4.4883,0.3065,5.3238,1.8262,24.44,5.1487,0.2385,1.531,0.0052,396.54,0.7363,18.373,3250.8488,1.0012,0.1011,8.541,1.3918,23.9131,179.6506,266.052,1763.59,0.3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18572.13,550.03,297.98,84.93,0.1288,0.2242,6.3614,0.1063,0.4013,15.0639,0.0135,91.51,68.83,0.304,0.31,5.8954,5.667,17.767,2.544,0.9638,0.4064,0.1497,0.65,0.125,0.0571,4.435,0.3028,5.0734,1.794,25.0,5.1868,0.2544,1.513,0.0051,394.34,0.7206,18.7149,3410.9251,1.0011,0.1029,8.714,1.4834,23.2144,181.5708,265.473,1763.25,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18514.44,542.27,292.52,84.58,0.1263,0.219,6.3324,0.1042,0.3918,14.746,0.0135,90.27,68.44,0.293,0.2981,6.3982,5.567,17.351,2.515,0.9248,0.4109,0.1526,0.6702,0.1314,0.0541,4.4126,0.2994,5.412,1.7839,23.57,4.9783,0.2476,1.501,0.0051,396.51,0.7273,18.12,3573.1601,1.0008,0.1006,9.0236,1.435,23.2611,178.7025,253.043,1763.38,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17885.55,523.0,278.69,80.76,0.1292,0.2117,5.8518,0.0994,0.395,14.1329,0.0132,86.83,66.99,0.286,0.2938,6.3507,5.343,16.747,2.47,0.901,0.4094,0.1503,0.6542,0.1292,0.0519,4.473,0.2929,5.3632,1.6431,23.75,4.9115,0.2428,1.495,0.0051,417.07,0.7214,16.8084,3601.397,1.0014,0.1009,9.0208,1.4548,22.1068,181.371,247.827,1758.95,0.3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18295.38,535.05,281.69,82.67,0.1334,0.2178,6.0312,0.1019,0.3997,14.3366,0.0136,88.65,67.62,0.298,0.3021,7.4926,5.484,17.243,2.582,0.9012,0.4203,0.1513,0.6491,0.1498,0.0527,4.1331,0.3,5.0636,1.58,23.62,4.928,0.2439,1.504,0.005,435.76,0.7327,16.8535,3597.2069,1.0012,0.1108,9.3229,1.5003,22.906,188.5654,247.014,1761.16,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18588.75,573.65,292.75,84.87,0.1454,0.2263,6.2498,0.1075,0.4084,15.03,0.0136,93.05,70.99,0.312,0.3286,7.6347,5.639,17.82,2.619,0.8867,0.4155,0.1544,0.663,0.1502,0.0533,4.2867,0.2988,5.1492,1.6995,23.6,4.8648,0.2413,1.488,0.0052,454.67,0.747,17.15,3588.6762,1.0014,0.114,8.9114,1.4381,22.3116,181.8505,245.753,1765.3,0.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18432.92,560.89,290.36,83.33,0.1463,0.2218,6.0979,0.1051,0.396,14.54,0.0136,90.95,68.81,0.299,0.3206,7.11,5.516,17.241,2.55,0.8581,0.4232,0.154,0.6607,0.1492,0.0549,4.232,0.2828,5.3131,1.7253,23.5,5.0314,0.2418,1.499,0.0052,464.71,0.7494,16.4312,3715.3624,1.0012,0.1109,8.8675,1.4029,22.5503,179.1311,242.017,1767.43,0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18377.01,574.0,290.18,83.62,0.1499,0.2249,6.185,0.1071,0.3999,14.6789,0.0136,92.03,69.62,0.302,0.3253,7.5473,5.587,17.621,2.596,0.8748,0.4154,0.1507,0.6479,0.1475,0.0549,4.2931,0.2868,4.8814,1.9176,24.16,5.0417,0.2403,1.471,0.0052,454.56,0.7631,16.939,3686.9206,1.0014,0.111,9.1385,1.3322,22.7749,179.1388,242.568,1769.0,0.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18469.77,582.15,294.78,87.12,0.1553,0.2292,6.2912,0.1072,0.42,15.0932,0.0139,92.91,71.45,0.317,0.3401,8.0899,5.718,17.99,2.716,0.9126,0.4128,0.1501,0.6515,0.1427,0.0531,4.2363,0.2861,4.3542,1.946,24.24,5.0241,0.2449,1.498,0.0053,458.79,0.7631,16.3774,3679.2432,1.0014,0.1096,9.4419,1.3582,23.074,177.9629,250.393,1770.19,0.3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18584.65,591.5,296.14,87.45,0.1531,0.2379,6.2939,0.1116,0.4264,14.9234,0.0143,92.2,72.14,0.322,0.359,7.977,5.628,17.982,2.666,1.0438,0.4068,0.1499,0.6677,0.1407,0.0525,4.1402,0.2909,3.9364,1.831,24.5,5.013,0.2423,1.53,0.0053,444.39,0.7743,16.04,3636.0035,1.0012,0.107,9.2928,1.3806,23.358,179.1338,246.519,1770.76,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18278.94,591.02,298.5,86.23,0.1506,0.2338,6.2438,0.1137,0.4145,14.8031,0.014,90.74,71.03,0.313,0.342,7.7226,5.639,17.72,2.659,1.0158,0.408,0.1532,0.6481,0.1323,0.051,4.118,0.292,3.8999,1.8791,24.48,4.774,0.2452,1.536,0.0052,477.7,0.7659,15.5205,3814.1262,1.0012,0.11,9.01,1.4073,23.3279,179.0064,241.865,1768.71,0.3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18461.26,598.5,316.97,87.26,0.1488,0.2584,6.4316,0.1184,0.4334,14.9655,0.0144,92.77,79.38,0.335,0.3477,7.7876,5.878,18.872,2.71,1.1079,0.4106,0.1526,0.6541,0.1388,0.0513,4.0371,0.2933,4.3116,1.8664,24.58,4.8693,0.243,1.52,0.0051,480.39,0.7541,15.7238,3877.0018,1.0009,0.1082,10.2067,1.42,22.7284,177.7085,247.129,1769.7,0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18392.66,609.0,323.7,89.2,0.1545,0.2546,6.5499,0.1323,0.436,15.2922,0.0147,94.23,79.4,0.335,0.3625,7.9101,5.84,19.081,2.78,1.1618,0.4126,0.1525,0.6944,0.1338,0.0524,4.0899,0.299,4.6194,1.7922,25.25,4.8352,0.248,1.521,0.0052,476.1,0.7725,15.9113,3875.4578,1.0013,0.1091,9.8666,1.467,23.0394,174.1956,248.132,1766.43,0.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18363.34,613.95,337.08,89.77,0.1701,0.265,7.0465,0.1635,0.4551,15.7104,0.017,97.9,80.38,0.357,0.3604,7.9365,6.118,20.182,3.061,1.1857,0.4135,0.1514,0.6707,0.1215,0.0482,4.0958,0.2947,5.0646,1.8854,25.0,4.845,0.247,1.56,0.0051,454.49,0.7639,16.345,3776.2913,1.0014,0.1099,9.7536,1.4286,22.9317,154.9546,237.296,1755.0,0.3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18389.52,606.72,344.51,89.1,0.1673,0.2664,7.1841,0.1767,0.4615,15.694,0.0166,104.47,81.4,0.36,0.4067,7.8675,6.081,20.213,3.093,1.1919,0.4187,0.152,0.73,0.1287,0.0506,4.0952,0.285,5.4342,1.8594,25.01,4.8266,0.2482,1.565,0.005,458.62,0.7559,16.9269,3665.4468,1.0005,0.1168,9.989,1.4096,23.8868,153.0141,240.317,1763.71,0.3366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19078.11,606.99,340.55,89.23,0.165,0.2478,7.0461,0.1563,0.4282,15.3355,0.0156,114.0,79.25,0.341,0.3787,7.5392,5.794,19.154,2.828,1.1091,0.4126,0.1535,0.755,0.1288,0.0513,4.127,0.2904,6.2122,1.8241,24.85,4.6015,0.2479,1.53,0.0049,457.87,0.7447,16.8349,3685.0,1.0013,0.1224,9.9798,1.5015,23.8591,160.1439,232.043,1763.51,0.3243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19382.25,607.37,350.09,90.73,0.1681,0.2583,7.2257,0.1885,0.445,15.65,0.0162,120.65,82.45,0.347,0.3801,7.6831,5.933,19.655,3.026,1.156,0.4224,0.1538,0.7598,0.1325,0.0519,4.1028,0.2691,6.4503,1.8325,24.02,4.4398,0.2464,1.534,0.0049,474.68,0.7284,16.6393,3680.0,1.0012,0.1175,9.652,1.5308,23.88,156.9465,234.617,1769.71,0.3342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19169.0,607.0,345.9,89.46,0.1699,0.2627,7.1324,0.1928,0.4631,15.7562,0.0165,117.91,86.27,0.361,0.3946,7.6001,6.069,20.234,3.093,1.395,0.4152,0.151,0.7725,0.1458,0.0558,4.0349,0.2646,6.2607,1.8715,22.22,4.54,0.2447,1.476,0.0048,475.65,0.7168,16.7274,3735.6938,1.0013,0.1194,9.6986,1.4793,23.7152,164.1834,227.33,1777.38,0.3471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19173.02,605.27,349.66,89.88,0.1673,0.2634,7.28,0.1965,0.466,15.6769,0.0164,114.62,87.11,0.359,0.3932,7.5928,5.984,20.568,3.07,1.3833,0.4232,0.1514,0.7736,0.1326,0.0509,3.9871,0.2667,5.9885,1.8913,21.32,4.5018,0.2513,1.501,0.0048,467.22,0.72,17.0198,3809.2038,1.0013,0.116,10.0038,1.5257,22.3532,169.6516,224.754,1779.0,0.3357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18831.07,584.54,336.48,86.26,0.1614,0.2545,7.3472,0.1915,0.4636,15.2203,0.0159,108.59,80.63,0.371,0.3665,7.2,6.012,19.504,2.92,1.2539,0.4159,0.1514,0.7927,0.1351,0.0532,3.973,0.2732,6.3046,1.8938,21.3,4.6165,0.2491,1.483,0.0043,474.41,0.7201,16.7158,3792.6799,1.0011,0.1214,10.0048,1.454,21.9145,167.5548,209.739,1771.68,0.3323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18989.44,593.23,342.06,88.45,0.164,0.2574,7.6648,0.2005,0.4839,15.3803,0.0164,113.14,84.3,0.387,0.3657,7.4335,6.334,20.292,2.991,1.2939,0.4129,0.1544,0.7811,0.1336,0.0515,3.8869,0.2766,5.5625,1.871,21.38,4.6446,0.249,1.474,0.0045,482.8,0.7292,16.9135,3847.6512,1.0011,0.1204,10.0439,1.4676,22.2679,166.0914,203.193,1765.8,0.3331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19292.72,601.19,345.76,89.73,0.1741,0.2687,7.7254,0.2198,0.5091,15.5678,0.017,113.71,85.58,0.389,0.3918,7.5737,6.272,20.913,3.042,1.3263,0.4,0.1472,0.8026,0.1326,0.0504,3.9636,0.2753,6.1427,1.828,19.96,4.668,0.2506,1.455,0.0044,497.5,0.7545,16.405,3868.1927,1.0,0.1215,9.7399,1.4662,22.1275,165.1614,194.128,1770.84,0.3369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19146.52,594.12,342.05,87.86,0.1697,0.278,7.6091,0.2259,0.5084,15.3018,0.0169,111.63,83.47,0.385,0.381,7.5381,6.382,21.663,3.207,1.39,0.3994,0.1477,0.826,0.1317,0.0504,3.9029,0.2796,5.7534,1.8107,21.02,4.5685,0.2465,1.455,0.0045,484.8,0.758,16.6337,3739.7335,1.0009,0.1181,9.1325,1.5002,22.47,159.3986,195.345,1783.56,0.3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18994.51,586.31,332.82,85.74,0.1649,0.2713,7.3684,0.2074,0.4866,14.9537,0.0167,110.1,80.5,0.367,0.3665,7.2039,6.342,20.939,3.143,1.2967,0.3938,0.1449,0.8393,0.1276,0.0493,4.013,0.2841,6.1474,1.8253,21.28,4.4586,0.2418,1.421,0.0045,492.35,0.7581,16.5237,3676.5887,1.001,0.1151,9.1236,1.5155,22.656,154.0524,192.601,1778.74,0.3284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18723.22,568.92,312.41,81.69,0.1548,0.2544,6.97,0.1925,0.4413,14.183,0.0156,101.44,77.67,0.342,0.356,6.7219,5.903,19.432,2.938,1.1961,0.3908,0.1405,0.8447,0.132,0.0493,4.1595,0.285,7.4147,1.7865,20.42,4.4388,0.2416,1.44,0.0044,508.12,0.753,16.5136,3572.1512,1.0005,0.116,8.9433,1.5923,22.7901,158.825,185.487,1784.5,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17952.5,531.89,285.78,76.3,0.1497,0.2276,6.38,0.1741,0.3992,12.4619,0.014,92.6,73.0,0.316,0.315,5.8829,5.693,17.462,2.603,1.0161,0.3855,0.1402,0.8609,0.1243,0.0473,4.1816,0.2828,7.5485,1.8145,21.43,4.4585,0.2279,1.367,0.0045,497.78,0.7796,16.5777,3693.8816,1.0011,0.1145,9.1031,1.4976,22.9155,157.2667,190.505,1784.25,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17628.32,516.52,280.52,76.09,0.1456,0.2213,6.27,0.1626,0.3918,12.4836,0.0138,89.06,70.5,0.308,0.3032,6.07,5.36,16.674,2.508,0.9898,0.38,0.1344,0.8621,0.1286,0.0497,4.1641,0.2773,7.2643,1.8079,21.73,4.1958,0.2313,1.379,0.0048,499.49,0.7877,17.3345,3642.8767,1.0011,0.1163,9.2301,1.5193,23.3689,162.1179,198.815,1779.99,0.3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
